specObjID,plate,mjd,fiberID,ra,dec,z,h_alpha_flux,h_beta_flux,oiii_5007_flux,nii_6584_flux,h_alpha_flux_err,h_beta_flux_err,oiii_5007_flux_err,nii_6584_flux_err,snMedian_g
683536182147049472,607,52368,418,217.05423,61.187713,0.03681741,2903.611,527.2005,79.64045,2446.315,20.13856,9.412522,7.102148,16.0167,46.73903
675686218024904704,600,52317,532,188.76103,66.375946,0.04685231,2202.99,464.6168,95.73929,1139.376,23.74573,8.678604,7.555988,14.34409,44.50981
1863508990709753856,1655,53523,526,239.68209,26.81815,0.01415494,13121.21,2184.1,642.9219,7064.974,82.791,20.75547,13.53332,43.07296,49.82107
609142668794030080,541,51959,112,114.75599,31.91474,0.04048821,105.8112,29.39003,48.4282,109.3471,5.648892,3.904398,4.203235,5.335415,56.06063
443611192460601344,394,51913,24,14.072866,-0.3697009,0.0447249,45.11355,14.50603,25.7137,59.13488,3.353954,2.892773,3.758958,4.12511,55.49555
323230613983225856,287,52023,354,182.09802,0.11026014,0.04077477,835.7939,201.4609,45.40165,362.7391,7.222262,3.67106,3.273368,5.059918,43.65602
2165257034268698624,1923,53319,551,121.97123,18.911792,0.01564719,2261.605,612.0125,221.0712,845.0268,15.36957,6.519563,4.661606,7.783753,43.66152
1014509252775012352,901,52641,267,142.55552,49.4883,0.02491404,517.9783,116.516,93.07463,368.8078,17.78731,10.78762,12.59288,17.29625,41.99527
1088904133571799040,967,52636,578,176.48587,50.199786,0.002484356,9116.758,2888.22,5155.159,1258.65,74.07951,29.03406,48.1197,16.12132,49.68878
2426488361049942016,2155,53820,633,229.24648,24.488182,0.02172226,9728.388,2112.095,1583.726,3436.171,72.61543,21.71673,20.05308,28.56997,45.85443
2358928863276328960,2095,53474,613,181.78533,32.995884,0.02652918,5252.368,1229.198,651.6702,2561.213,45.24332,16.58573,14.07709,24.46428,42.0262
2497399164392990720,2218,53816,557,173.00911,27.005766,0.03274728,155.4984,42.9437,67.58727,206.7797,9.49922,6.314975,6.721762,9.252748,42.83875
2504168307712616448,2224,53815,607,179.95672,30.844423,0.010369,237.8793,96.11385,136.7156,140.4308,12.00551,8.261292,9.49727,11.0451,43.9104
2508554259646146560,2228,53818,179,182.19704,29.304781,0.01237441,227.23,126.6017,219.0955,252.9011,26.99608,18.26703,21.36355,24.04265,46.04901
2654936365468248064,2358,53797,234,161.45753,27.619789,0.04435389,7713.12,1787.554,506.8737,4048.196,59.63843,19.34967,13.68049,29.32465,41.82903
1371479997524502528,1218,52709,487,153.20238,43.145531,0.007489528,276.3123,88.41828,141.2283,321.8531,16.65642,10.24325,14.17762,19.53946,47.20228
2936465504484747264,2608,54474,431,180.43715,20.328341,0.02359786,1518.775,390.6733,4479.838,2631.448,13.23183,6.88912,25.3591,16.00771,43.33746
2937578485163517952,2609,54476,384,181.04707,20.409837,0.02391663,325.2346,112.2537,264.012,467.2952,13.8648,8.611627,10.09467,14.1643,57.06081
1468209812620732416,1304,52993,132,144.58041,9.4459901,0.01868909,545.1429,132.2756,103.2959,248.8441,8.650966,5.025356,5.602476,7.215982,43.58086
2522083750309816320,2240,53823,247,193.18363,26.470404,0.0212942,279.4084,64.74944,53.85551,168.1613,13.28369,7.68683,7.870909,12.28088,43.8363
2027893411385731072,1801,54156,537,204.11567,7.816233,0.02333842,5174.51,1525.941,2445.955,977.621,35.82436,11.91755,18.4566,8.016032,44.82144
3119982517264869376,2771,54527,414,211.21949,21.63351,0.01650352,4677.088,1051.751,348.8607,1923.482,32.00774,10.33447,6.983138,15.28122,46.36203
1611227962953197568,1431,52992,237,158.67162,44.625353,0.02424645,109.4919,37.2924,76.60254,122.6909,9.484863,6.692955,7.560437,9.456936,42.23935
2115598985434523648,1879,54478,120,150.83046,68.734521,-3.109217E-05,20359.51,5687.946,3969.851,4030.301,153.782,46.90277,40.3701,35.33723,44.89193
506771263444772864,450,51908,423,135.93409,55.59672,0.03725692,1082.922,246.7569,74.68004,457.0209,8.307508,3.265968,2.679223,4.152081,41.26207
2112230081572136960,1876,54464,152,135.57855,63.805487,0.02403773,159.3696,33.80684,70.05108,202.9392,6.761344,4.978065,5.374682,6.735823,47.47467
606913409941792768,539,52017,194,225.33809,1.6370643,0.0351285,1833.768,357.5612,322.488,1659.211,17.13592,8.729194,10.31878,16.4024,54.40905
439203799882557440,390,51900,374,4.9472132,0.59079485,0.01769955,1524.996,439.3545,2370.675,1176.798,8.381107,4.707479,12.18217,6.747539,58.83753
2223789267857991680,1975,53734,498,190.98624,32.170742,0.001977364,14215.46,4141.521,26469.81,289.1529,142.5868,42.4416,298.396,4.912669,44.96942
2168539076444055552,1926,53317,203,124.77126,21.791401,0.01501069,1973.538,441.7253,220.357,739.242,14.80908,5.410116,5.071107,7.017831,50.46538
2169651782278473728,1927,53321,155,125.56764,21.092562,0.02227761,91.30737,40.25194,56.60282,110.4662,7.363786,5.619993,6.616122,8.302367,42.70399
2394808133173143552,2127,53859,69,214.62389,26.287846,0.01499342,120.1023,42.62683,86.76347,162.4303,12.62957,8.303555,10.4767,14.59871,40.29339
2366723311959828480,2102,54115,297,201.08404,36.596087,0.01589933,5655.418,1664.396,3972.619,664.9387,42.46071,17.13765,36.45327,9.324214,44.7183
2568210460239226880,2281,53711,119,133.96866,18.156481,0.0141406,90.4764,34.5049,77.72681,64.37513,10.42651,6.879855,8.394173,9.991211,49.25987
635037546463651840,564,52224,109,131.68318,2.5374112,0.02807627,389.5372,126.6537,206.9172,428.9828,11.74236,7.047484,7.54699,11.21498,65.84071
636175266137270272,565,52225,152,134.39949,3.0902346,0.01205805,355.8801,89.7747,152.3978,455.8994,20.30526,11.3795,13.32883,21.64821,43.04593
2256389512793974784,2004,53737,313,181.81956,32.075601,0.0296073,68.34614,39.17542,48.35786,78.72341,9.587364,7.367363,8.168126,9.981043,42.50855
815291208346658816,724,52254,508,344.3212,-8.9641416,0.06081922,648.1239,105.3115,84.98193,499.4438,8.820403,4.76691,5.567166,8.0841,40.84528
744367759026055168,661,52163,538,21.318238,-8.8736792,0.04918418,4687.902,1147.451,633.1899,3092.075,31.60018,13.16257,11.6965,21.65969,45.0601
751129480658970624,667,52163,561,33.315812,-7.6618628,0.01594187,255.7248,85.57474,124.3489,300.8698,13.3987,8.467617,9.68077,14.03831,44.88396
2504134497730062336,2224,53815,484,179.2854,30.3923,0.01100691,190.234,69.882,117.8674,166.8004,11.72325,7.398103,9.158916,12.12974,48.2972
2662849274802366464,2365,53739,349,153.15804,22.291842,0.02056834,205.6774,103.2847,104.0799,137.9651,11.88708,8.437593,8.421844,10.7373,45.63522
2446636087901186048,2173,53874,202,239.58139,19.967587,0.03287034,130.0619,42.93926,65.45517,182.8683,9.104556,6.13694,6.591963,9.376645,44.38322
1468308218911418368,1304,52993,490,144.53289,9.5239211,0.01109494,569.126,107.2656,34.57538,244.7312,7.622943,3.629049,3.912603,6.436774,44.40951
2519876762003859456,2238,54205,410,191.39731,28.761906,0.02318019,522.7062,143.4013,253.1707,291.0413,6.220604,4.0468,5.473443,5.166673,41.48447
2814783372306442240,2500,54178,122,172.14318,21.01072,0.02076749,155.1755,50.02194,81.09055,161.7245,12.12668,7.786806,9.203988,12.69609,40.8026
2821646523903797248,2506,54179,514,175.99823,19.778955,0.01870616,112.8104,59.89264,38.75773,69.03981,8.756188,6.793521,7.169377,8.81484,41.25439
403174451732047872,358,51818,372,262.0059,57.521827,0.01116178,176.267,62.83074,116.4139,181.4158,9.942819,6.525449,8.2058,10.78785,45.0676
2908248731222566912,2583,54095,179,148.13155,15.775453,0.02838714,105.1346,41.38522,59.3093,106.9596,9.412311,6.641669,6.765017,8.885776,45.94559
2053798718813005824,1824,53491,572,212.01668,7.3276448,0.02383399,1413.031,369.7966,2095.57,1416.562,15.68332,7.773743,20.35943,15.27208,40.15028
551806160559171584,490,51929,419,164.79239,67.037808,0.04072253,156.3383,49.96962,58.78199,99.56056,5.816917,3.979652,3.961234,4.930446,41.90699
511161613374482432,454,51908,11,37.922274,-9.3004449,0.01623568,346.5287,95.04176,128.5184,429.9887,12.2113,7.408399,8.473617,13.0071,55.33382
865881975548831744,769,54530,236,146.99348,54.014769,0.02489806,2917.169,607.5152,599.4363,1620.505,21.46654,7.592417,8.212416,12.3134,40.36137
1874691289665005568,1665,52976,247,49.372549,40.396513,0.01334346,65.04338,20.32691,63.08224,76.72047,2.929516,3.322143,4.591435,4.294755,48.54582
1874761108653369344,1665,52976,501,49.892654,41.58053,0.0150172,197.6471,79.70309,44.89263,146.7658,7.744356,5.594975,5.753958,7.892333,67.66494
1820719014918252544,1617,53112,505,170.51386,7.8135293,0.02049499,97.21618,44.1208,83.06089,74.62664,11.20378,7.9677,10.48813,12.20214,40.29592
594570292492265472,528,52022,346,203.10459,3.0612426,0.02229352,2765.524,663.3504,210.1498,1449.795,14.74116,6.083258,4.359606,8.544809,46.19141
605909830904866816,538,52029,639,225.0017,1.8913206,0.004492924,859.5497,212.0451,163.1563,622.0557,24.70643,11.8574,13.19393,25.07043,45.45863
2165278474745440256,1923,53319,629,122.49051,18.684038,0.01645661,2068.504,575.6002,375.864,593.111,13.64887,5.900801,5.281759,5.842029,42.29691
2364476178326120448,2100,53713,314,169.97609,33.090107,0.04275434,453.1498,60.168,133.5058,666.3714,14.74677,8.801561,10.86272,15.75797,40.71258
2283369880231110656,2028,53818,163,206.82398,34.148803,0.01625167,7951.86,2254.908,2376.487,4753.038,49.67749,22.13372,24.63839,32.37704,50.61144
1105760468607199232,982,52466,461,311.82944,0.32079924,0.01401056,744.0453,322.9061,503.1044,874.8703,29.18538,18.7202,20.20856,28.7188,51.3968
2522158791978412032,2240,53823,520,194.64661,27.596389,0.02564392,980.7279,203.3089,92.66433,586.5858,17.17576,8.565902,9.715348,16.03173,53.01142
1383861873077676032,1229,52723,476,182.04008,10.378879,0.005509924,488.7152,103.7708,31.9018,173.7966,9.106459,4.986674,5.324211,7.732791,41.84016
1783434297907111936,1584,52943,32,123.32063,22.648304,0.02222399,166.2164,72.25724,422.3838,167.7037,5.112483,4.335412,8.846781,5.661834,55.37395
2034639740174624768,1807,54175,504,210.4861,9.5334993,0.01892521,300.3574,78.85376,113.2301,227.9519,7.277215,4.240975,6.032022,7.461024,40.37936
1631457329717209088,1449,53116,103,182.30879,47.058364,0.02427534,5324.914,1325.873,8187.16,4272.667,43.35706,16.7265,54.52469,32.47322,41.69744
335536072102537216,298,51955,65,204.60866,-0.22762131,0.01239225,161.0728,58.32586,111.1376,128.6146,8.028925,5.689563,7.04607,8.097485,53.4011
338991287174719488,301,51942,347,208.30882,0.44727438,0.0244987,2299.229,589.4449,324.1389,1348.496,20.39949,9.630146,8.940432,14.53949,43.38533
585627144252581888,520,52288,579,188.6704,3.3236501,0.01563314,758.567,200.7558,87.40623,234.8429,6.488899,3.377355,3.046349,3.697485,40.78555
552933160195745792,491,51942,423,170.05155,67.241586,0.004341363,2355.37,754.8333,1133.017,391.5725,13.34936,5.709908,8.281463,3.504659,49.43814
504526335444543488,448,51900,448,133.64549,57.166712,0.01686545,147.4253,64.18906,103.1774,209.0202,15.34062,10.30844,11.92002,16.77663,42.75748
514607482698491904,457,51901,259,43.175761,-8.8043682,0.01770685,3209.964,754.1227,171.6011,2005.167,29.73813,11.94669,8.758154,21.0198,40.0597
666643554621220864,592,52025,403,230.50788,3.7517368,0.03709751,356.5822,82.29792,59.01332,290.929,7.982963,4.972581,5.589213,8.261633,50.72565
668835981142550528,594,52045,187,236.56927,2.4133539,0.01227787,9994.48,2526.197,242.9898,3545.336,56.66294,20.35079,8.274556,21.55837,44.55547
1874668199920822272,1665,52976,163,49.899599,41.15108,0.01989758,88.71162,31.96688,37.13248,91.36058,4.860401,3.852888,3.933345,4.813654,54.98829
592336914363738112,526,52312,413,199.90353,3.0326026,0.01974647,3259.652,672.5318,137.0189,1183.314,32.3522,9.084181,6.73704,13.51023,48.57099
603493379141036032,536,52024,40,221.10187,1.679772,0.005189899,4881.967,840.7063,520.5664,2740.887,39.84047,13.56431,12.92499,27.34329,46.29364
443765948722210816,394,51913,587,14.024966,0.62860773,0.04204116,73.46342,20.45427,54.77234,90.33938,3.674497,2.615618,3.108995,3.752074,63.38107
1002128201117362176,890,52583,281,117.49981,30.746889,0.01454612,173.0696,44.782,154.2365,245.4339,8.205438,5.296945,8.046695,9.784154,43.28457
2403901093797980160,2135,53827,381,217.05618,25.947424,0.01341789,1269.173,281.4247,108.2171,548.6845,18.58674,9.344771,9.492756,15.19468,46.57759
643025224601724928,571,52286,496,148.00298,4.1507528,0.03061623,82.85461,31.88369,41.82707,67.62585,7.211619,5.397388,5.750039,6.965138,40.99061
2241829225180981248,1991,53446,591,179.22599,32.158806,0.01023559,467.7974,161.5564,195.194,324.6467,20.87903,13.02263,13.40344,18.45731,43.37919
2243951562802096128,1993,53762,120,203.80559,34.677436,0.02639182,242.8895,104.8214,106.3101,235.4353,20.0878,13.01318,12.99183,19.52655,40.38806
749937609819580416,666,52149,321,29.935314,-7.8391473,0.0176428,343.5617,109.4191,48.91881,155.9269,4.910129,3.374374,3.358612,4.132948,46.32729
749996158813759488,666,52149,534,30.955437,-8.1289394,0.04123919,113.4494,39.82523,50.12107,132.9302,4.77323,3.555642,3.528708,4.405072,42.29886
1917549442089641984,1703,53799,516,211.20612,11.39551,0.01378116,287.0373,96.83932,585.2499,278.4561,17.05519,10.87178,16.65565,16.48565,40.55534
2991582648465385472,2657,54502,242,183.52088,24.067395,0.02233305,197.618,73.26811,54.47893,189.5051,13.22892,8.209137,7.91915,12.86695,46.63167
2651632058064988160,2355,53792,501,161.67716,25.931555,0.02058467,5518.173,1107.254,1826.258,3339.275,39.50558,13.81329,19.39817,25.93456,45.28242
2446633339122116608,2173,53874,192,239.80224,20.763358,0.01465694,1612.713,359.1968,162.5672,749.6603,17.41266,8.282338,8.245229,13.66073,52.50516
1467108102926002176,1303,53050,220,142.51777,8.7828781,0.02117651,3021.58,654.1502,175.2885,1725.61,24.97514,10.16373,8.244754,16.8212,42.45054
1192412982542362624,1059,52618,309,115.63153,27.638558,0.0268562,5878.867,1661.83,1743.406,1554.088,45.81894,17.23048,19.47846,14.532,41.19879
1791423624826087424,1591,52976,425,137.16024,32.592954,0.01422891,1823.711,429.6107,994.2809,1529.395,25.63732,12.47193,15.86992,21.91788,51.69803
3110987412302489600,2763,54507,458,222.30164,17.020935,0.03746098,164.3297,48.27552,82.02875,215.0643,15.5018,9.636245,9.409563,13.88903,40.05052
1890482203687675904,1679,53149,350,231.52566,41.67066,0.008292797,9007.248,2027.236,6923.906,5358.045,67.09882,23.18591,51.56449,42.39027,42.77533
2968028903328737280,2636,54082,570,36.964337,0.50154683,0.04087438,92.536,17.54804,21.71961,67.01106,2.686964,1.743181,1.997053,2.611831,47.53658
590012267123206144,524,52027,148,196.49224,1.7925394,0.02178351,1387.184,383.0048,96.38772,694.0907,15.54495,8.282586,7.185013,11.69356,40.82513
3240437313582426112,2878,54465,354,20.995763,-9.5649894,0.04400738,171.5769,56.84223,33.92199,114.2342,3.730943,3.040776,3.269411,4.025399,49.45237
548380632317716480,487,51943,245,147.73434,62.185715,0.02455731,174.6842,55.51481,35.62173,104.6454,2.806466,2.418547,2.465094,2.746056,44.98204
550578830721443840,489,51930,50,159.50679,64.266374,0.005577475,3310.609,910.3036,1510.62,882.5734,27.98002,12.56204,18.6672,13.04539,48.96021
554067031779993600,492,51955,452,176.16269,67.955888,0.009027392,2751.297,468.6282,121.4247,1329.873,17.35087,5.362811,3.782188,9.125164,42.11566
3344069859993479168,2970,54589,535,246.11436,19.482573,0.0349694,530.8751,85.17157,61.79113,311.0701,11.50079,6.343073,6.547112,10.22831,40.06715
2168658648333576192,1926,53317,638,126.6499,22.950906,0.01959641,168.3498,44.90473,89.86642,221.0699,8.204801,5.227229,6.136144,8.595968,54.40578
2238322058352158720,1988,53469,120,166.34122,38.233815,0.02839232,3669.238,512.2378,285.5993,3091.287,33.71463,10.8709,12.15562,27.40485,40.20075
1005512498008320000,893,52589,305,123.10611,37.730217,0.03850071,5999.017,1582.364,1086.957,3010.845,42.02035,15.04655,13.44569,20.69637,43.21885
738622535641360384,656,52148,117,11.943452,-9.8350754,0.01911088,375.0424,73.97823,95.74272,482.0188,12.34233,7.00597,8.58252,13.66698,42.11317
749923591046326272,666,52149,270,29.376884,-9.462372,0.01789778,306.5034,89.9816,46.15541,184.7592,5.109126,3.508876,3.645706,4.712066,44.76821
950381881940011008,844,52378,445,184.53372,6.1395386,0.01846291,12356.05,2424.668,478.0686,7663.177,90.06229,25.00741,13.82434,51.30805,43.21898
2733854362374793216,2428,53801,616,131.92372,13.419121,0.006866126,127.7158,45.06057,79.3125,42.68523,6.472085,4.529568,6.03878,6.261672,40.37199
2738292270393485312,2432,54052,377,134.43962,17.046369,0.02053294,3126.749,647.1654,132.2305,1385.129,17.62225,5.912889,3.446681,8.364407,40.68744
2793373680346884096,2481,54086,58,162.9664,22.238947,0.02585422,110.8964,28.16418,72.56512,76.92385,7.047174,4.792065,5.443369,6.31201,42.27262
797221008296667136,708,52175,305,42.216904,-0.524063,0.0246344,204.149,75.47269,123.6174,254.5491,7.991678,5.717903,5.733252,7.599491,50.82383
393066914219321344,349,51699,465,252.96088,63.71456,0.02192152,992.0758,222.1254,150.873,411.0791,5.739892,2.835821,2.855905,3.612895,49.25136
2035784606673823744,1808,54176,573,210.5733,7.6841673,0.01517856,5628.224,1030.79,259.3118,2701.798,40.32765,11.82242,8.532323,21.88295,49.10588
3089470240682174464,2744,54272,3,211.81999,15.166572,0.04038201,7515.619,1368.104,697.5121,4053.742,49.80277,14.90736,12.93939,27.32468,47.21341
2908334768007440384,2583,54095,492,148.2798,16.67769,0.004670397,143.5693,32.07315,18.49281,77.86396,4.026599,2.467171,3.120105,4.319983,44.01822
2984863807869839360,2651,54507,375,197.90433,22.915491,0.008693626,398.4968,90.62287,114.1799,454.8624,15.18313,7.386853,9.007278,16.86517,42.98723
3343996467592325120,2970,54589,268,245.07762,18.46462,0.03493639,144.3445,39.16608,80.73515,141.3919,9.226276,5.987207,6.528084,8.549505,47.00736
513423308826372096,456,51910,47,42.077324,-8.9604657,0.03659329,2550.603,647.4868,204.2914,895.5151,23.32232,9.405581,7.659185,11.03292,45.81631
862513858252662784,766,52247,271,137.66527,50.379842,0.01700694,140.2651,44.00045,95.70547,210.8182,9.875976,6.830678,8.060999,10.86907,49.88445
1826240766893123584,1622,53385,113,179.3613,7.4609451,0.03208585,5269.707,972.806,701.6871,2822.474,42.02534,12.31902,12.28193,23.16854,40.74955
443694480466405376,394,51913,327,11.999225,1.2025442,0.04323596,125.415,15.71654,42.83102,154.1326,4.554822,2.888396,3.499932,4.937835,59.65814
2168652326141716480,1926,53317,615,126.63702,23.192762,0.01881534,184.0137,47.25696,135.2268,268.2448,9.031466,5.156573,7.019948,10.43694,55.80777
840026921168300032,746,52238,384,351.20101,15.000064,0.03072431,75.15179,23.73733,29.34442,82.91508,6.063351,4.225719,4.579163,6.141992,40.78219
737527697172883456,655,52162,230,10.043962,-10.440586,0.02720466,1476.273,432.2445,354.336,691.6788,11.85661,5.984982,5.899249,6.81437,40.01464
2352036025284454400,2089,53498,113,182.33173,34.070181,0.0446004,201.9977,45.51037,55.42394,215.6467,4.702394,3.125329,3.971354,5.201643,41.31258
3001669013819385856,2666,54230,72,206.55292,23.053841,0.02686102,220.337,73.57055,161.9444,279.7395,12.9803,8.548402,9.365841,12.66509,45.81789
2498497851387045888,2219,53816,458,173.98798,28.196755,0.03951056,2943.388,751.2755,576.6367,1401.705,27.18129,11.64649,12.23001,16.44083,40.26452
2508596865721722880,2228,53818,334,181.18051,31.177287,0.02499844,4811.205,1166.072,9336.208,4796.921,43.74594,17.06697,69.15946,39.40855,42.03764
2936510859339393024,2608,54474,596,181.46444,20.521965,0.02378857,169.6946,62.01491,126.5477,178.4844,10.7652,6.976628,7.960606,10.4287,46.0721
1468284854289328128,1304,52993,405,143.51159,10.108707,0.01049027,195.8789,66.13549,179.4148,322.5274,17.26804,10.93357,14.09388,19.73026,58.08163
2795775559571892224,2483,53852,604,164.53648,17.095705,0.03023273,134.8918,56.26249,92.52153,176.9046,12.46239,8.564216,9.530916,12.79747,42.66983
369461783741622272,328,52282,606,176.29121,-1.7626131,0.02704973,85.2169,34.54463,50.91447,51.62276,5.64572,4.053351,4.093251,4.764537,55.25851
393100449323968512,349,51699,587,255.91447,64.134331,0.0267808,1335.11,318.4162,66.44958,755.6008,7.157551,3.585345,2.711194,4.63797,55.08765
3184187947519862784,2828,54438,520,128.0141,-4.152543,0.03347645,75.81604,45.38665,10.70297,64.12659,2.798276,2.368899,2.066214,2.735712,54.68783
338924766721239040,301,51942,105,210.3555,-0.62389695,0.02474233,135.2715,45.66092,78.39893,155.3322,13.43996,9.089925,9.146924,12.57127,42.85145
2909451872794339328,2584,54153,460,149.44905,15.125604,0.01213167,117.9445,31.11802,63.93896,103.2221,6.838216,4.501683,7.405661,10.07699,42.48431
1544824608635512832,1372,53062,327,188.14481,45.767668,0.01984603,12253.38,2898.773,961.3674,5967.541,97.8975,32.1456,21.99762,46.50797,46.89325
1556056395680344064,1382,53115,228,218.959,36.543232,0.01365418,523.3359,176.8472,334.4578,561.2432,20.86577,12.8244,14.35203,19.42182,40.08669
3240373267030108160,2878,54465,121,22.361805,-10.654309,0.04963298,203.0081,64.6038,68.40302,214.1346,4.487823,3.646281,3.779442,4.330158,44.57962
516954115775948800,459,51924,604,49.277771,-6.5021555,0.01337015,925.1013,265.1546,475.681,377.6988,9.561819,5.292881,7.647926,5.860193,49.16688
506797651723839488,450,51908,519,137.19066,55.505849,0.04787736,74.23956,17.74886,22.94992,92.23811,3.310253,2.281032,2.704117,3.439317,43.36332
1959223394117380096,1740,53050,573,141.44721,11.424577,0.01252454,449.7852,108.1798,265.6523,738.2569,20.09185,10.20709,12.67457,21.6438,43.01406
865828374356977664,769,54530,41,148.62736,53.169177,0.02513611,152.5057,36.50747,430.9927,238.2887,5.959872,4.036982,8.300897,6.705326,47.72549
606871078744123392,539,52017,40,226.78195,1.5445475,0.008488716,500.0597,190.9049,167.6216,620.9647,16.33469,10.74069,11.6741,17.66976,61.32203
962795368167270400,855,52375,549,208.36065,5.2077843,0.002688869,2388.482,569.1046,455.0986,732.5,25.10738,9.531271,10.37578,10.39396,41.85172
438062230173411328,389,51795,317,3.0253963,-0.41521028,0.01817074,152.5684,78.27047,150.1393,140.4799,15.70348,11.92783,12.71107,14.3857,45.10093
1004456688427755520,892,52378,560,123.24134,36.254626,0.008238027,4470.482,862.7401,224.547,1973.625,35.07556,11.05003,8.379918,18.87499,45.80845
1920916965338146816,1706,53442,479,213.67051,13.378171,0.01652779,2808.334,743.0601,782.5197,655.5192,29.98997,8.628454,10.23955,7.574698,46.22086
2991671708907235328,2657,54502,566,184.4515,26.030713,0.02543561,121.3435,28.28861,58.46272,165.7939,7.489728,4.400564,5.188779,7.867372,43.04864
1351143154891384832,1200,52668,230,136.40492,41.092279,0.0413512,293.4192,60.9954,77.6571,296.3216,8.827817,5.441838,6.420899,8.994952,45.00494
2801414959693588480,2488,54149,640,166.85285,21.657094,0.008981094,6183.866,1161.251,343.7132,3451.635,50.75211,15.70676,11.42001,30.92451,40.64911
2844133467598383104,2526,54582,401,241.74146,10.751174,0.01676809,1090.838,301.9255,349.6696,310.3551,10.17827,5.171391,6.117557,5.8255,41.95681
392955038911195136,349,51699,58,255.71314,62.964796,0.08299356,1010.639,212.1412,44.03122,412.7115,5.867961,3.265459,2.895383,3.994951,41.4509
2035709839883134976,1808,54176,301,209.37346,6.0970063,0.0144825,5167.769,933.417,116.7016,1887.212,36.17119,11.28297,6.980047,17.15668,42.81855
2041424546988320768,1813,53903,611,221.52196,8.915613,0.02955336,84.01601,28.75209,56.87514,131.142,8.141701,5.647291,6.981375,9.267182,40.41557
1611297232185747456,1431,52992,489,159.52668,44.844677,0.02371841,183.9465,41.84649,97.31697,299.4511,9.966138,5.972548,7.192484,10.96915,41.2258
2897033437170919424,2573,54061,338,130.01524,11.01047,0.02980085,110.6197,43.30599,80.13409,155.461,12.95962,8.149185,8.993731,13.0204,41.90272
2908305081193490432,2583,54095,384,147.32513,16.878956,0.05198691,6812.091,2008.347,6372.962,741.5893,41.0007,13.51029,38.29589,5.987211,41.3677
1551607495850485760,1378,53061,427,208.3401,40.363945,0.007709895,3358.509,859.5808,424.2086,2703.162,26.32436,12.00789,10.7297,21.06899,51.76899
1556046774953601024,1382,53115,193,219.34226,36.567855,0.01415202,2315.617,624.3373,6137.02,3161.543,31.83517,15.76835,47.40217,33.28547,40.4793
2968032751619434496,2636,54082,584,36.617888,1.1605034,0.005126412,3609.891,1005.185,1070.759,767.5396,16.95721,6.013339,6.662357,3.831604,66.97692
709400813465790464,630,52050,305,250.84642,39.806447,0.03017642,646.5287,154.8157,286.3273,610.662,12.15496,6.857745,8.452332,12.03203,44.81956
483026483732834304,429,51820,56,27.308494,13.055325,0.01693125,1233.817,416.9622,334.6782,1096.429,21.59845,13.07324,12.57255,20.11584,69.84484
488650761677334528,434,51885,37,118.66023,42.544112,0.03180573,532.2703,120.8777,179.1829,375.7175,4.979182,2.950646,3.725311,4.32099,42.07183
488781603561039872,434,51885,513,117.89846,42.880109,0.03203221,112.7452,20.84201,34.95742,135.3491,4.668117,2.996629,3.447847,4.88391,43.07108
506668184229668864,450,51908,48,137.62908,54.394706,0.01299826,2453.921,781.2589,2141.063,220.6049,11.95518,5.627047,12.73445,2.509404,45.19923
1969283380906321920,1749,53357,307,160.5314,13.746999,0.004324065,144.1417,50.10802,45.7244,106.1722,6.250373,3.699046,4.629685,6.783274,50.86928
666639156574709760,592,52025,387,230.66172,4.2457595,0.0362618,82.88174,24.46935,45.98049,101.3646,6.029116,4.521946,5.29754,6.505809,41.27724
1874667100409194496,1665,52976,159,50.205517,41.370693,0.01649445,207.4299,100.6122,63.30166,196.1835,10.03957,7.621931,7.217865,10.10139,66.50125
881742943541553152,783,52325,594,198.89603,62.12464,0.03078696,15612.58,2835.161,2782.235,6373.422,101.1583,20.10844,21.17973,31.14813,40.28831
1808371223504119808,1606,53055,640,173.54865,12.512314,0.01065863,118.1026,76.97619,209.9018,202.8465,16.69463,12.19419,17.86564,22.00941,47.69251
443756602873374720,394,51913,553,14.007729,0.25367217,0.04352758,31.54079,16.97291,27.33624,23.36345,2.091216,1.985383,2.302951,2.287918,41.00513
315319071170127872,280,51612,244,169.98106,-0.87999127,0.02454603,162.7271,86.39993,81.22671,89.25848,13.41753,9.17955,12.5969,16.44332,47.20384
2365524839973808128,2101,53858,33,205.8048,36.749312,0.01978191,5579.736,1503.864,2677.809,1178.371,39.33039,14.46208,23.2894,11.09556,43.45175
654219903414331392,581,52356,262,166.24638,4.2911254,0.02542156,3684.828,704.9414,97.22199,1830.766,22.02853,7.374363,4.726914,11.70367,47.65614
2575004067608684544,2287,53705,258,137.04808,21.999439,0.0344427,2211.219,421.9171,97.89893,1110.188,19.01942,8.194446,7.373199,13.04075,42.15633
1088894512845056000,967,52636,543,176.28855,49.718795,0.03220984,613.8288,220.8447,204.4987,774.0873,20.26168,11.72534,11.24551,20.83239,45.12356
2497360406608111616,2218,53816,416,172.08299,27.622098,0.03212386,187.7365,35.22143,356.1149,300.0123,6.19093,3.788932,7.091867,6.961119,41.00215
2671852626252949504,2373,53768,335,152.66636,20.070179,0.01266077,331.9119,90.46081,163.1914,374.1367,20.33339,11.19121,13.18633,20.59841,43.03532
2937636209523976192,2609,54476,594,182.99064,20.027866,0.008001816,546.0482,164.6069,226.744,110.3457,6.647951,4.607106,4.260685,2.820935,43.47809
